id,name,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated
609,AstroSwap,0.24056121840488745,1729951.55885843,74.5038,-2.9224486,9.70570896,-3.0615695,-43.543092,110.14456951,110.14456951,56306946.57824709,0.0022,240561218.4,2021-11-24T05:03:34.000Z
610,Aeternity,0.1619668713154056,4922419.95480918,-23.5728,0.59954534,-3.67494772,4.0549647,13.98056187,48.33170007,9.78836467,56197758.31219903,0.0022,86863918.59,2021-11-24T05:03:31.000Z
611,StarTerra,4.091200024143509,890123.29808268,-64.2772,0.37255684,0.1059909,2.70885255,-36.46388356,-27.64501641,-41.05138728,56209563.30302741,0.0022,409120002.41,2021-11-24T05:04:03.000Z
612,Wirex Token,0.005698552651108365,541897.0450313,-36.6086,-1.21752745,-1.17911454,-3.66855595,-2.68989458,-2.33684029,-41.20575931,56137524.23280289,0.0022,56985526.51,2021-11-24T05:03:36.000Z
613,VITE,0.11246468364801838,9869508.68519568,37.0321,0.47487127,0.32014751,2.24908909,3.62746364,45.39793362,22.6132506,55662299.86139033,0.0022,115557741.32,2021-11-24T05:03:36.000Z
614,O3 Swap,1.585995707290577,9272336.00350724,9.1154,-0.4065015,-3.37357188,-8.84727326,-14.96114248,-12.04821435,-52.21800097,55859941.84749927,0.0022,158599570.73,2021-11-24T05:03:07.000Z
615,Kylin,0.3591027031032136,2179916.59440319,77.0646,1.60500476,6.88973733,-12.56953975,37.32255033,59.63993295,2.05859831,55562439.73300719,0.0022,359102703.1,2021-11-24T05:04:06.000Z
616,Unifi Protocol DAO,11.071424261489343,10419475.34834683,-1.4488,-0.01399041,1.24434587,12.12404581,-5.45727988,24.58989692,-14.2207091,55316864.61240376,0.0022,110714242.61,2021-11-24T05:04:06.000Z
617,Quiztok,0.021247922670556734,43308013.41186816,-30.5309,0.15742299,-1.98837228,23.45624002,35.84659797,79.95385926,26.63426247,55248032.971673146,0.0022,254975072.05,2021-11-24T05:03:31.000Z
618,NFTb,0.517498424232858,5756916.42088356,92.7676,-0.44738893,4.36272614,23.80611588,60.08607104,361.80186934,163.69928187,54980725.80674108,0.0021,517498424.23,2021-11-24T05:04:05.000Z
619,BEPRO Network,0.008135380897143909,3223166.77618307,35.9756,-0.6312351,3.27708042,-14.60363753,-29.24378415,8.40361245,-40.29428057,55035779.40975912,0.0021,81353808.97,2021-11-24T05:03:37.000Z
620,Gifto,0.07112683358176618,45955228.84253106,2.2814,6.97325158,14.66754507,48.52280359,54.4236917,109.20075008,38.01820859,54784510.3256093,0.0021,71126833.58,2021-11-24T05:04:04.000Z
621,Drep [new],1.3511978471473198,62964653.65750387,30.7478,4.84294585,32.4626906,101.56434987,99.18653122,145.81714405,92.97508275,53912794.101178065,0.0021,135119784.71,2021-11-24T05:03:37.000Z
622,BNBPay,0.008908040569799242,294343.20212242,9.1087,-0.24172288,1.56455164,16.63307346,-34.89114562,430.25875644,1023.78677401,54428320.161529064,0.0021,89080405.7,2021-11-24T05:03:33.000Z
623,Hydra,14.100161814128702,852912.00034746,41.4373,0.4570212,0.72487326,3.42021863,-24.65034195,-25.62742341,-24.20777855,54406659.47841607,0.0021,232998817.75,2021-11-24T05:02:03.000Z
624,Nimiq,0.00630923342970105,983155.5014492,-30.7224,0.27533901,-4.42338333,-19.03975406,-6.69717919,65.86146752,33.09762791,54328543.28821186,0.0021,132493902.02,2021-11-24T05:03:35.000Z
625,Clearpool,1.4034032389585185,3994043.93861628,7.0784,1.02561762,-11.42830843,-38.35676777,0.0,0.0,0.0,54220118.143631674,0.0021,1403403238.96,2021-11-24T05:04:05.000Z
626,Ultiledger,0.018462119296228607,90171.05867437,-8.3764,1.85793413,8.63265404,-6.85801484,19.78343831,13.64769379,7.80823926,52366499.96656685,0.002,83079536.83,2021-11-24T05:04:07.000Z
627,PAID Network,0.6468738302424363,490266.26101412,-0.5164,0.17518447,6.44689026,25.76694831,12.52641871,28.2469674,-39.32243184,53735922.281159475,0.0021,384707158.03,2021-11-24T05:03:04.000Z
628,Hot Cross,0.47056864581721575,1025498.73094131,5.5593,0.02831166,0.29951132,-6.53449487,15.04514873,58.57134031,102.21652084,53527182.99113964,0.0021,235284322.91,2021-11-24T05:02:07.000Z
629,NULS,0.5354820353622204,9563164.34920967,4.6305,-0.28303235,0.96419224,5.82152005,-7.81213652,21.46615778,-15.85561577,53345116.251278765,0.0021,112451227.43,2021-11-24T05:04:03.000Z
630,Lazio Fan Token,6.19913635348733,12146920.44717452,-11.0384,-0.14024717,-8.27415942,-14.22763183,-51.64304677,-82.66487193,-82.66487193,53312572.63999104,0.0021,247965454.14,2021-11-24T05:02:06.000Z
631,DEXTools,0.5213640707626369,288370.66643551,42.6845,0.33327193,0.11374357,-5.99043268,-0.59491924,20.17411634,-37.19467658,53274325.53828604,0.0021,104272814.15,2021-11-24T05:03:32.000Z
632,Gameswap,4.719159628311709,3443095.53694272,-11.9315,4.99779989,22.00832231,33.90632914,279.6189346,492.12744947,299.87773031,52864451.36089654,0.0021,94383192.57,2021-11-24T05:04:07.000Z
633,Auto,993.7644589229222,6974752.61956875,-20.4809,-0.0225902,-2.55922234,-1.66984383,-9.88469447,6.88851432,-31.05476688,52672034.04732257,0.0021,79501156.71,2021-11-24T05:04:04.000Z
634,PERL.eco,0.10615091953911071,16844818.14820645,-19.6611,4.56131034,5.01225383,29.02693859,17.37363305,28.62417906,13.86574796,52113616.53626955,0.002,109675130.07,2021-11-24T05:04:04.000Z
635,PowerPool,1.4518457716129882,4432809.81535658,-30.8798,0.08820198,-2.57172623,-4.18771892,-19.08763756,-12.06999471,-4.25179066,51561846.152638875,0.002,145184577.16,2021-11-24T05:04:06.000Z
636,MCDEX Token,27.752343223427552,1518248.87038553,-12.4879,-2.19153831,1.5118584,-16.02675442,-50.91448572,-17.87567954,-18.51390143,51457771.89102774,0.002,277523432.23,2021-11-24T05:03:35.000Z
637,SOLVE,0.1185249875056841,1569488.12834465,-18.8809,0.07120086,1.51798615,2.28368405,-64.97881308,69.13513231,31.3075743,51359835.76748584,0.002,118524987.51,2021-11-24T05:04:07.000Z
638,YIELD App,0.3700949048166503,861371.18357127,37.6652,1.28199307,8.60359172,6.08309656,-14.04568031,-16.22268108,-18.75572099,51344457.71959339,0.002,111028471.44,2021-11-24T05:02:10.000Z
639,Adshares,2.538959720168048,1792625.16080768,11.6164,0.2798902,2.17625559,0.73089508,47.42261714,133.3100703,81.2165611,51128579.64150877,0.002,98405523.86,2021-11-24T05:03:34.000Z
640,ForTube,0.08002500279171289,10352263.95625038,-30.9154,1.02398945,-0.01311059,1.62568867,-17.70308854,-3.04287459,-4.63431599,51177589.78535622,0.002,80025002.79,2021-11-24T05:04:02.000Z
641,LATOKEN,0.13404109210919324,23162.78114293,69.0288,-5.0320872,-0.35278451,-17.72951442,4.41078156,22.24580844,16.63242277,50949617.20205734,0.002,134041092.11,2021-11-24T05:04:03.000Z
642,SingularityDAO,1.7299186913628661,3640978.16131006,30.6339,-0.86070578,-12.74070954,-16.41964564,-28.60205233,-45.88536787,-7.5185111,50725859.944247484,0.002,172991869.14,2021-11-24T05:02:06.000Z
643,PIVX,0.7481879996414553,732010.54823061,-6.1617,0.51268638,-1.64432767,2.60526483,-1.76569072,11.51007224,-16.42372683,50613903.95156336,0.002,50613903.95,2021-11-24T05:04:03.000Z
644,Polkamarkets,1.0744826807167036,2267237.07406413,71.3586,1.17663086,7.89676878,-11.36162844,33.31017099,183.93483928,155.37243854,50272908.95846566,0.002,107448268.07,2021-11-24T05:03:07.000Z
645,Civilization,0.16754545478942,200835.28695631,-4.5394,0.10101774,-9.09638306,-6.59682749,106.02161395,140.28761679,33.25411841,50263636.436826006,0.002,50263636.44,2021-11-24T05:04:03.000Z
646,SpiritSwap,0.17980737278656667,2397461.85183785,105.9504,0.57269945,15.57085061,-8.36332103,-61.36383431,26.09577402,228.39476545,50096365.995540544,0.002,179807372.79,2021-11-24T05:03:37.000Z
647,Visor.Finance,1.6114936986914057,284823.0437846,8.7668,0.00580485,4.56737573,-18.41424319,-34.67750803,88.49304932,32.27892455,49987037.18215103,0.0019,161149369.87,2021-11-24T05:03:36.000Z
648,Dragonchain,0.1346728321855752,254690.18899545,10.433,1.41762075,-1.9173919,-8.25734644,-6.01928456,-11.27009658,24.84666173,49879327.66852094,0.0019,58379923.57,2021-11-24T05:04:04.000Z
649,Position Exchange,3.881662358024058,12314587.10624479,7.1405,-0.32455318,1.5578584,6.88513336,19.80561646,-25.37167353,-35.29805183,49297849.03611896,0.0019,388166235.8,2021-11-24T05:03:36.000Z
650,ShareToken,0.02092299241613431,864171.96690153,6.3258,-2.25069919,-1.60150543,-9.58683594,-31.99623069,-32.33843776,-46.45691163,48914844.43298814,0.0019,134628160.71,2021-11-24T05:04:03.000Z
651,pNetwork,1.190120520161897,21174647.52084983,14.4532,0.76786205,-4.85919855,21.50734756,-9.66900583,27.18133966,1.02139165,47828125.72301547,0.0019,104711774.5,2021-11-24T05:03:31.000Z
652,Reflexer Ungovernance Token,310.13149366942775,141177.27123709,-88.2547,0.40855074,1.37747041,-5.93021427,-25.30170006,24.61752881,5.34050486,47759150.03228832,0.0019,310131493.67,2021-11-24T05:04:05.000Z
653,AXEL,0.1689523967694759,360617.63834548,-7.6093,0.39943421,-2.17613039,-4.79845735,5.5961744,-7.59515501,-20.14520505,47692240.401378796,0.0019,168952396.77,2021-11-24T05:04:03.000Z
654,PulsePad,0.29103809068195075,1971291.22450896,-11.7408,4.28773602,1.00487311,-14.93080526,246.81450553,246.81450553,246.81450553,47143217.8543335,0.0018,1455190453.41,2021-11-24T05:04:03.000Z
655,Darwinia Network,0.09239448229311846,7503295.27957218,-8.1433,1.13824548,2.69148829,13.59895163,68.00967467,80.49501713,18.51888117,46971546.754871085,0.0018,923944822.93,2021-11-24T05:03:32.000Z
656,MAP Protocol,0.04190613805420861,4071733.25207236,36.5918,1.38176407,17.23358502,13.25666917,45.97695508,75.61054214,49.96205283,46881034.41075822,0.0018,419061380.54,2021-11-24T05:03:35.000Z
657,DeXe,13.41604589629381,21904253.71516247,-57.6751,-0.59459144,-1.28036333,8.67354377,0.99573225,15.0599071,-23.76196822,46868037.66695029,0.0018,1327414451.3,2021-11-24T05:04:04.000Z
658,GXChain,0.6196275070211171,7276552.95214752,26.4675,0.39448167,0.53995611,7.47553089,-10.62503464,2.45303408,-12.70742998,46472063.02658378,0.0018,61962750.7,2021-11-24T05:03:31.000Z
659,Everest,0.39787137710680454,507050.55001831,50.6163,0.6467405,8.69824629,13.07815672,21.00010371,41.74577216,7.10835092,46431589.70836409,0.0018,318297101.69,2021-11-24T05:04:05.000Z
660,Hiblocks,0.005014699315811458,8435150.28691624,211.8429,0.89638572,9.54870913,28.41970064,28.30476147,23.2693936,-5.73508044,46168723.99874361,0.0018,100293986.32,2021-11-24T05:04:05.000Z
661,GAMEE,0.3735438244514357,6689085.88752009,135.3271,2.39023868,7.50203943,24.12104011,16.89974432,147.66345947,171.09576145,46189073.04040184,0.0018,1187869361.76,2021-11-24T05:02:10.000Z
662,unFederalReserve,0.12155972832061945,2739842.80219202,-3.0684,0.36595468,-0.08670376,-14.77693237,-18.89112376,-29.38276384,-56.40364736,46140887.24530039,0.0018,55221983.2,2021-11-24T05:02:06.000Z
663,VIDT Datalink,0.9248235859144852,9754442.59718108,-11.0814,-0.05310942,-4.28610092,1.50896224,-13.18772635,19.31005803,68.84485654,45712460.59640884,0.0018,54103231.3,2021-11-24T05:03:32.000Z
664,ELYSIA,0.014368227280552396,10126555.77897038,-56.179,0.88061218,5.18969606,63.83423029,91.31653259,113.43460374,68.61808721,45589914.27420329,0.0018,98989572.41,2021-11-24T05:04:05.000Z
665,NFTX,112.89770529502503,419823.59774257,106.8022,1.03461513,2.13196792,0.97779443,-30.23852831,-12.76436911,-42.83159713,45642994.51493454,0.0018,73383508.44,2021-11-24T05:03:37.000Z
666,saffron.finance,490.5217461395687,385253.46197943,-67.5967,-0.46054261,-0.48499135,3.11180168,-11.17103058,-19.85808698,-40.61922118,45052802.18436292,0.0018,49052174.61,2021-11-24T05:04:06.000Z
667,Juggernaut,1.1410935887802105,2739663.64197181,2.0111,0.05627864,2.61041024,17.07447968,83.09953979,96.21368782,-13.28807144,45144515.10611708,0.0018,171164038.32,2021-11-24T05:03:33.000Z
668,Only1,0.734113340363007,17951292.93636479,175.4148,-0.51083446,13.6080333,55.72134132,88.85383728,15.31828084,77.90284065,44892200.20574908,0.0017,367056670.18,2021-11-24T05:04:07.000Z
669,Aragon Court,0.34909902755668987,0.0,-100.0,0.25117767,2.46800491,30.53138556,31.25986775,20.70793781,118.8035422,44910005.47029522,0.0017,44910005.47,2021-11-24T05:04:05.000Z
670,Wing Finance,21.09115418684382,14699315.74258763,-63.1969,-0.3361528,-11.06827305,10.28160091,4.64955724,21.45669024,-12.50783439,44668085.329913005,0.0017,105455770.93,2021-11-24T05:03:36.000Z
671,Oxbull.tech,5.962834830391829,768171.71174272,2.8584,2.42171163,-0.71148328,3.33503303,54.33208299,103.36379581,100.90573478,44730227.72155823,0.0017,59628348.3,2021-11-24T05:04:06.000Z
672,Measurable Data Token,0.0656429171487768,13039557.37420332,48.0484,1.86703325,12.16389476,25.38886712,52.85745207,95.82634879,45.02327833,44384918.75110194,0.0017,65642917.15,2021-11-24T05:04:05.000Z
673,Manchester City Fan Token,12.564301570820378,10826739.69528843,-3.1006,0.22998679,-6.17701519,-10.35542446,-22.88064458,-29.16981852,-54.19261637,44077328.9126578,0.0017,251286031.42,2021-11-24T05:03:35.000Z
674,TNC Coin,0.007563125326235205,7137739.141295,1.5334,1.26221583,7.24175838,13.14172401,158.15771377,99.16031382,48.9284515,44253231.57608944,0.0017,1487818013.78,2021-11-24T05:04:06.000Z
675,Huobi Pool Token,0.006966095402023026,492584.71768738,-25.5133,0.65001666,-1.78096568,-10.77574891,30.47255153,58.66470916,11.95309629,43747555.229265854,0.0017,64634121.93,2021-11-24T05:04:07.000Z
676,FC Barcelona Fan Token,12.23570225873105,5745723.74356352,32.6281,0.49036351,-7.65739925,-10.98262423,-23.5903714,-31.31921972,-42.90074443,43457237.81977861,0.0017,489428090.35,2021-11-24T05:04:03.000Z
677,ERC20,0.038392548855046366,21595.79804695,30.3881,-0.31784075,-4.87594446,-4.99236205,96.23742215,112.28161172,44.93364059,43331078.87254443,0.0017,499103134.89,2021-11-24T05:04:03.000Z
678,Lightning,0.6735546686855354,602615.22759522,18.344,1.40983243,8.25326852,9.72234916,-24.2103621,53.26847156,634.78588827,43289151.1015814,0.0017,67355466.87,2021-11-24T05:04:07.000Z
679,Belt Finance,5.002179900133671,634895.20214371,-12.6584,0.22057118,0.67023007,-1.52684298,-25.60407674,-28.59687826,-67.86568108,43137928.741680354,0.0017,43137928.74,2021-11-24T05:04:07.000Z
680,Veritaseum,19.975216753865958,10311.69255194,-48.7112,0.36425961,-26.47147791,-20.51462209,-25.12947021,-9.86201718,-3.47198394,42939653.583176315,0.0017,1997521675.39,2021-11-24T05:04:07.000Z
681,Mogul Productions,0.13950609473609796,4750136.42874075,158.3875,-2.80972479,15.26969442,-14.67377958,1029.47748454,838.04828449,396.42099075,42780595.96628484,0.0017,55802437.89,2021-11-24T05:02:09.000Z
682,Pendle,0.5681868309310627,505017.51421048,-42.6095,-0.47881724,-0.17204418,-14.75781809,-30.93958819,32.45805205,-39.58693326,42745009.21416794,0.0017,142649624.42,2021-11-24T05:02:05.000Z
683,X World Games,0.16612096511045663,1587262.17076874,-12.3715,0.77627017,2.76278549,-2.79101684,109.84749117,131.66971719,9.41672805,42693088.033387356,0.0017,1661209651.1,2021-11-24T05:04:04.000Z
684,GoChain,0.03845687050836832,2065621.02263652,-43.9648,0.37478999,-1.19615787,4.42573201,-2.44854078,28.37639508,3.98092958,42519167.08819444,0.0017,44437203.47,2021-11-24T05:03:35.000Z
685,Populous,0.7977604453930371,702608.78918357,-7.9812,5.87158101,3.63452675,4.54159782,9.21078082,-8.81682716,-66.94306874,42482535.482663855,0.0017,42482535.49,2021-11-24T05:03:32.000Z
686,Bitrue Coin,0.3192050517013231,8643599.04686633,-1.4745,0.29008505,7.09495746,13.19201248,12.67588377,45.86469638,84.38747227,41950319.98960475,0.0016,255781273.44,2021-11-24T05:04:03.000Z
687,Super Zero Protocol,0.12618217010737168,1942003.82332156,-12.2318,0.27749045,1.0135106,17.83582376,-28.01219873,-38.06494672,-30.32368092,42315486.89506033,0.0016,81686247.36,2021-11-24T05:03:38.000Z
688,LikeCoin,0.03968081383329579,73661.08634752,96.0902,0.92823471,-0.35838073,-2.90540314,29.43750092,66.6937511,66.82812246,42285433.16239247,0.0016,79361627.67,2021-11-24T05:03:35.000Z
689,Lotto,0.02069599225299386,1060.18727185,-79.3401,0.27144078,-16.39258554,40.24705565,47.26019212,26.45837339,38.69665357,41391984.50598772,0.0016,41391984.51,2021-11-24T05:02:04.000Z
690,Life Crypto,0.007884445602878607,1382498.44381772,5.2619,-1.19569596,-5.67477064,-27.04710339,103.9851594,-6.31331512,350.68723712,41170065.48481,0.0016,78844456.03,2021-11-24T05:04:06.000Z
691,Opacity,0.5139241284494972,1797079.92772961,-69.0393,0.74540268,-3.65462251,20.58283978,236.32155513,648.93270519,291.47504929,41348331.07094559,0.0016,66810136.7,2021-11-24T05:04:07.000Z
692,CargoX,0.19906853429167662,44969.08266874,-63.8944,-0.27447517,-4.83335604,14.0684613,-2.02068426,-27.27184421,-39.11948283,41318073.21646764,0.0016,42823427.14,2021-11-24T05:03:10.000Z
693,WagyuSwap,0.9304329467719159,852085.86493503,19.4995,1.77787598,9.39865681,-11.67298119,78.24668183,53.38901578,0.0,41235342.73460473,0.0016,465216473.39,2021-11-24T05:04:03.000Z
694,mStable USD,0.995,40682.8038,-97.4241,0.0,-0.27049404,0.41446909,-1.67548768,-0.58320051,-2.07013465,40880540.60828761,0.0016,40880540.61,2021-11-24T05:03:29.000Z
695,GameCredits,0.22523898138917534,887575.14218727,132.9628,0.47686794,2.7203338,8.52199494,65.5112212,81.09249072,39.31354038,40640911.23066796,0.0016,45047796.28,2021-11-24T05:04:07.000Z
696,VIMworld,0.007286059141112867,989600.40786045,36.0581,-4.48186286,-13.49307727,-8.09649824,1.60441254,-25.90288779,-10.70335213,40556933.56085655,0.0016,728605914.11,2021-11-24T05:02:03.000Z
697,DSLA Protocol,0.007375120749491483,703416.51294484,-29.1901,0.24850142,1.36338753,-4.4256244,-25.62245642,24.29095178,-2.30828275,40418982.24828,0.0016,43006574.13,2021-11-24T05:03:06.000Z
698,Growth DeFi,92.91445628389118,577873.09049797,-33.0969,4.161625,2.88780234,29.53714183,50.78016022,802.51030697,621.11035337,40295743.8697426,0.0016,53890384.64,2021-11-24T05:03:22.000Z
699,Orion Money,1.1527626145474787,913310.10008724,9.2321,0.30197358,2.48875428,-8.83580352,-25.37343428,60.32713347,60.32713347,40174708.549172185,0.0016,1152762614.55,2021-11-24T05:03:35.000Z
700,CUTcoin,0.2655217050871922,302.74076423,-54.8814,0.35156483,7.5515073,2.73553843,-12.60567459,55.03447685,23.24310183,39963740.34231812,0.0016,53104341.02,2021-11-24T05:03:29.000Z
701,Binamon,0.345097756296016,6807800.55637212,11.9049,0.73300738,7.73012317,19.26934215,98.19761355,19.95244423,-42.08073634,39842898.755414665,0.0016,103529326.89,2021-11-24T05:04:07.000Z
702,Oxen,0.71156134873608,79554.52593712,-8.9336,-0.17831562,0.8976519,-11.91838507,2.40586961,29.87570751,-6.41365889,39872313.84865634,0.0016,39872313.85,2021-11-24T05:03:29.000Z
703,Counterparty,15.128038836259298,190063.82510124,19.1587,-3.19104246,-8.39873438,-1.05084101,-26.15413185,-34.34976847,28.96446749,39543059.68978749,0.0015,39543059.69,2021-11-24T05:04:04.000Z
704,Ferrum Network,0.2572042731402429,1088185.55390687,28.8874,-0.11352074,1.01735653,-5.79450678,3.27323809,10.97195151,-0.40513999,39694633.47582749,0.0015,85319479.98,2021-11-24T05:04:04.000Z
705,Degenerator Meme,1411.883785435076,21763941.09615787,789.3635,1.00833485,137.25336253,173.13294454,272.05431321,239.15079627,143.66048758,39532745.99218213,0.0015,39532745.99,2021-11-24T05:04:06.000Z
706,Deri Protocol,0.39287490543438275,4142878.56051908,37.0779,4.80013298,1.19010952,8.98734545,18.03310012,176.93170628,327.59774418,39598336.43252839,0.0015,157149962.17,2021-11-24T05:03:05.000Z
707,Cortex,0.21139192327299544,7177147.74606828,-81.3854,-0.18989989,-3.59419486,16.13978988,-5.08039352,-6.79799196,3.06959065,39470157.66045971,0.0015,63373704.28,2021-11-24T05:03:24.000Z
708,The Midas Touch Gold,0.0044619207156017665,5349478.86854256,22.6484,1.89457962,5.24372599,9.94591571,2.28606502,107.50469012,16.06810704,39410334.76949552,0.0015,40876278.85,2021-11-24T05:03:06.000Z
709,MAPS,0.7793816913558399,278063.77365338,33.373,0.58971072,0.02564665,0.89622535,-21.2017384,-9.35071021,4.58281729,39355598.24937299,0.0015,7793816913.56,2021-11-24T05:03:38.000Z
710,SENSO,3.1876161734320414,6423770.83186481,-11.4381,1.84958852,5.42115435,39.24928057,205.07409232,435.49362279,465.82641182,39020706.11894528,0.0015,11131155677.62,2021-11-24T05:04:06.000Z
711,Revomon,1.568812497283751,3014926.46217745,-34.3396,1.83005129,-2.93807187,40.47666772,251.25907425,649.92557206,323.47495533,38922452.98492199,0.0015,156881249.73,2021-11-24T05:03:37.000Z
712,Umbrella Network,0.5246773945258181,2628942.52324411,31.6864,0.79295007,-0.13109734,-8.41002778,-11.99435182,29.46131208,125.95491457,38857703.574945986,0.0015,262338697.26,2021-11-24T05:04:04.000Z
713,Fusion,0.5525429750163791,2314083.00448115,-33.4161,-0.26778791,3.72172813,7.50007467,-7.92756082,-3.17612534,9.61688535,38785472.42998682,0.0015,45264320.51,2021-11-24T05:04:06.000Z
714,GamerCoin,0.11773316506688214,3207592.69745252,-18.5368,-0.45990661,-2.36659908,-8.20783268,63.57217962,140.57979117,96.71943228,38798123.24524747,0.0015,103605185.26,2021-11-24T05:04:06.000Z
715,Blockchain Monster Hunt,2.908463212068196,4292867.28215332,213.8803,-0.9852714,19.85289922,27.57446969,115.16311011,424.91505733,424.91505733,38682560.72050701,0.0015,2908463212.07,2021-11-24T05:04:07.000Z
716,Invictus Hyperion Fund,0.32741118214559595,33435.78437097,784.0673,-0.00160706,-13.59794443,2.20300123,-12.01847102,-16.29617463,-1.91319932,38663605.02212941,0.0015,38788617.8,2021-11-24T05:04:04.000Z
